obs_id,pkt_num,syn_num,mu_len,std_len,ip_ent,port_ent,silence_ratio,mu_silence,std_silence
104.0,824.0,93.0,75.75242718446601,47.71033521514794,0.0,0.0,0.26666666666666666,2.0,0.0
105.0,720.0,77.0,75.3013888888889,47.992701971398034,0.0,0.0,0.26666666666666666,2.0,0.0
106.0,844.0,103.0,77.5995260663507,50.19790973691516,0.0,0.0,0.13333333333333333,2.0,0.0
107.0,613.0,102.0,83.15986949429038,57.932180814136686,0.0,0.0,0.13333333333333333,2.0,0.0
108.0,732.0,70.0,72.90163934426229,42.58689153537604,0.0,0.0,0.2,3.0,0.0
109.0,844.0,95.0,75.99763033175356,48.94522515501098,0.0,0.0,0.2,3.0,0.0
110.0,851.0,95.0,75.87074030552292,48.76589537397894,0.0,0.0,0.26666666666666666,2.0,1.0
111.0,721.0,66.0,72.97780859916782,46.294804664099004,0.0,0.0,0.26666666666666666,2.0,1.0
112.0,799.0,101.0,78.55694618272841,50.927580658966875,0.0,0.0,0.26666666666666666,2.0,1.0
113.0,790.0,101.0,78.60126582278481,51.2420342526237,0.0,0.0,0.13333333333333333,1.0,0.0
114.0,825.0,93.0,76.24848484848485,48.78039920079749,0.0,0.0,0.13333333333333333,1.0,0.0
115.0,711.0,78.0,75.86357243319269,47.36805297213868,0.0,0.0,0.13333333333333333,1.0,0.0
116.0,804.0,97.0,77.37810945273633,49.22937296568975,0.06345811641554695,0.0,0.2,1.5,0.5
117.0,600.0,96.0,81.57333333333334,56.46038099607744,0.08079313589591118,0.0,0.26666666666666666,2.0,1.0
118.0,710.0,67.0,72.37464788732395,42.99319211849696,0.07033770097657369,0.0,0.26666666666666666,2.0,1.0
119.0,837.0,101.0,77.74193548387096,51.671860740936395,0.0,0.0,0.13333333333333333,1.0,0.0
120.0,858.0,101.0,77.32167832167832,51.111551488401666,0.0,0.0,0.13333333333333333,2.0,0.0
121.0,720.0,63.0,73.00972222222222,46.7075257430101,0.0,0.0,0.26666666666666666,2.0,0.0
122.0,818.0,96.0,76.98288508557457,48.73808249279831,0.0,0.0,0.26666666666666666,2.0,0.0
123.0,810.0,96.0,76.99259259259259,49.00710398938721,0.0,0.0,0.2,1.5,0.5
124.0,803.0,88.0,75.35118306351183,47.45066214451374,0.0,0.0,0.2,1.5,0.5
125.0,727.0,87.0,77.32187070151306,48.43462506762418,0.0,0.0,0.2,1.5,0.5
126.0,935.0,101.0,74.24385026737968,47.605805628730494,0.0,0.0,0.2,1.5,0.5
127.0,1397.0,99.0,62.16535433070866,41.92576869891246,0.0,0.0,0.13333333333333333,1.0,0.0
128.0,1055.0,14.0,50.7042654028436,20.833570494071754,0.0,0.0,0.4666666666666667,3.5,2.5
129.0,734.0,0.0,46.62125340599455,5.967750347119105,0.0,0.0,0.7333333333333333,11.0,0.0
130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0
131.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0
132.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0
133.0,345.0,87.0,97.19420289855073,63.98980870863366,0.0,0.0,0.6666666666666666,10.0,0.0
134.0,1085.0,184.0,86.92258064516129,57.244221705652464,0.0,0.0,0.3333333333333333,5.0,0.0
135.0,1675.0,184.0,78.5779104477612,47.616982939813475,0.0,0.0,0.06666666666666667,1.0,0.0
136.0,1590.0,97.0,71.95220125786163,37.708867943357276,0.0,0.0,0.2,1.0,0.0
137.0,1310.0,0.0,62.23435114503817,5.463763641356163,0.0,0.0,0.26666666666666666,1.3333333333333333,0.4714045207910317
138.0,1151.0,0.0,61.694178974804515,3.787164636683255,0.0,0.0,0.2,1.5,0.5
139.0,937.0,0.0,61.15368196371398,4.426546217590222,0.0,0.0,0.2,1.5,0.5
140.0,836.0,77.0,74.37679425837321,41.66772054213869,0.0,0.0,0.13333333333333333,2.0,0.0
141.0,716.0,132.0,87.39664804469274,59.542099935609,0.0,0.0,0.13333333333333333,2.0,0.0
142.0,1102.0,147.0,80.57894736842105,51.427469334575996,0.0,0.0,0.06666666666666667,1.0,0.0
143.0,902.0,109.0,79.20842572062084,50.19570144364604,0.0,0.0,0.26666666666666666,2.0,1.0
144.0,1379.0,54.0,67.32052211747643,28.02832309894753,0.0,0.0,0.26666666666666666,2.0,1.0
145.0,1405.0,39.0,65.66334519572953,24.057401141099138,0.0,0.0,0.2,3.0,0.0
146.0,1416.0,0.0,61.68502824858757,3.7114803759582133,0.0,0.0,0.0,0.0,0.0
147.0,810.0,29.0,66.07283950617284,25.846285939675667,0.0,0.0,0.13333333333333333,2.0,0.0
148.0,756.0,114.0,81.64021164021165,52.321580643300614,0.0,0.0,0.13333333333333333,2.0,0.0
149.0,763.0,150.0,88.1218872870249,58.516497035209646,0.0,0.0,0.26666666666666666,2.0,0.0
150.0,1104.0,141.0,79.1838768115942,48.205268303544464,0.0,0.0,0.2,3.0,0.0
151.0,992.0,72.0,71.9445564516129,37.374979105140866,0.0,0.0,0.3333333333333333,2.5,0.5
152.0,1493.0,36.0,64.73610180843939,21.80922619048675,0.0,0.0,0.2,1.5,0.5
153.0,1146.0,19.0,63.224258289703315,19.17498565088501,0.0,0.0,0.13333333333333333,2.0,0.0
154.0,960.0,25.0,64.36041666666667,23.643782124688137,0.0,0.0,0.2,3.0,0.0
155.0,663.0,95.0,81.51885369532428,52.16595970485754,0.0,0.0,0.2,3.0,0.0
156.0,786.0,144.0,87.40330788804071,58.08729448344515,0.0,0.0,0.26666666666666666,2.0,1.0
157.0,1108.0,125.0,77.42960288808665,46.26180705008239,0.0,0.0,0.2,3.0,0.0
158.0,928.0,93.0,75.15301724137932,43.623268066002616,0.0,0.0,0.3333333333333333,2.5,0.5
159.0,1129.0,43.0,66.45261293179806,26.70469209661605,0.0,0.0,0.3333333333333333,2.5,0.5
160.0,905.0,43.0,66.13812154696133,30.861188678292354,0.0,0.0,0.2,3.0,0.0
161.0,795.0,25.0,63.91320754716981,24.40509822294083,0.0,0.0,0.26666666666666666,2.0,1.0
162.0,671.0,68.0,73.40387481371089,45.89522750231819,0.0,0.0,0.2,3.0,0.0
163.0,776.0,142.0,87.29252577319588,57.86714472808637,0.0,0.0,0.26666666666666666,2.0,1.0
164.0,1114.0,125.0,77.33393177737881,46.570228211125176,0.0,0.0,0.13333333333333333,2.0,0.0
165.0,935.0,118.0,79.72406417112299,49.04640178308231,0.0,0.0,0.26666666666666666,2.0,0.0
166.0,1058.0,44.0,67.11058601134215,28.768091397299166,0.0,0.0,0.26666666666666666,2.0,1.0
167.0,975.0,57.0,68.02974358974359,36.167106991566,0.0,0.0,0.2,3.0,0.0
168.0,897.0,26.0,63.89520624303233,25.222535741641845,0.0,0.0,0.26666666666666666,2.0,1.0
169.0,957.0,32.0,57.31243469174504,31.490715853745957,0.0,0.0,0.2,3.0,0.0
170.0,611.0,16.0,53.40098199672668,29.070115571326532,0.0,0.0,0.5333333333333333,4.0,1.0
171.0,492.0,9.0,49.0609756097561,25.467745052763817,0.0,0.0,0.6666666666666666,10.0,0.0
172.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0
173.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0
174.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0
175.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0
176.0,6.0,1.0,67.83333333333333,31.960479067470537,0.0,0.0,0.8666666666666667,6.5,3.5
177.0,90.0,23.0,94.45555555555555,62.03406969133281,0.35335933502142136,0.0,0.8,6.0,1.0
